record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
35447,12,29,2002,17,PB,F,25,29
35448,12,29,2002,17,PB,M,27,45
35450,12,29,2002,20,PB,M,27,42
35451,12,29,2002,20,PB,F,25,25
35452,12,29,2002,20,PB,M,25,47
35454,12,29,2002,20,PB,F,26,29
35455,12,29,2002,20,PB,F,26,26
35456,12,29,2002,20,PB,M,27,45
35457,12,29,2002,20,PB,F,27,32
35459,12,29,2002,20,NL,F,29,148
35460,12,29,2002,21,PB,F,26,29
35461,12,29,2002,21,PB,M,26,42
35462,12,29,2002,21,PB,F,25,26
35463,12,29,2002,21,PB,M,26,31
35464,12,29,2002,21,PB,F,26,35
35465,12,29,2002,21,PB,F,27,30
35466,12,29,2002,21,PB,F,25,27
35467,12,29,2002,21,PB,F,25,26
35468,12,29,2002,22,PB,M,26,35
35469,12,29,2002,22,DM,M,36,41
35470,12,29,2002,22,PB,M,26,46
35471,12,29,2002,22,PB,F,27,26
35472,12,29,2002,22,PB,M,26,39
35473,12,29,2002,22,PB,M,27,39
35474,12,29,2002,22,OL,M,20,26
35475,12,29,2002,22,SF,M,25,50
35476,12,29,2002,22,PB,M,27,36
35477,12,29,2002,22,PB,F,24,30
35479,12,29,2002,24,NL,M,32,224
35480,12,29,2002,16,OT,F,20,23
35481,12,29,2002,16,PB,M,28,31
35482,12,29,2002,16,DO,M,35,47
35483,12,29,2002,16,DO,M,36,61
35484,12,29,2002,16,OT,M,17,26
35485,12,29,2002,16,DO,F,33,46
35487,12,29,2002,23,RO,F,14,13
35488,12,29,2002,23,PE,F,19,23
35489,12,29,2002,23,PB,F,25,24
35490,12,31,2002,3,PE,F,19,19
35491,12,31,2002,3,PB,M,26,46
35492,12,31,2002,3,PB,F,26,26
35493,12,31,2002,3,PB,F,26,34
35494,12,31,2002,3,PB,M,28,43
35495,12,31,2002,3,OT,F,19,27
35497,12,31,2002,4,DO,F,36,53
35498,12,31,2002,4,DO,M,34,47
35499,12,31,2002,4,PB,F,27,28
35500,12,31,2002,4,PB,F,25,28
35501,12,31,2002,4,DO,M,33,48
35502,12,31,2002,4,PP,M,21,16
35503,12,31,2002,6,DO,M,33,32
35504,12,31,2002,6,PB,F,25,27
35505,12,31,2002,6,OT,F,19,24
35506,12,31,2002,6,PF,M,13,8
35507,12,31,2002,6,PB,F,27,36
35508,12,31,2002,6,PB,F,25,35
35509,12,31,2002,6,PB,M,26,47
35510,12,31,2002,6,PB,F,26,30
35514,12,31,2002,11,PP,M,23,18
35516,12,31,2002,11,DO,F,35,52
35517,12,31,2002,11,DM,F,36,42
35518,12,31,2002,11,DO,M,36,38
35519,12,31,2002,9,DM,M,37,49
35521,12,31,2002,9,DM,M,37,48
35522,12,31,2002,9,DM,F,35,45
35523,12,31,2002,9,DM,F,36,44
35524,12,31,2002,9,PB,F,25,27
35525,12,31,2002,9,OL,M,21,26
35526,12,31,2002,8,OT,F,20,24
35527,12,31,2002,13,DO,F,33,43
35529,12,31,2002,13,PB,F,25,25
35532,12,31,2002,14,DM,F,34,43
35533,12,31,2002,14,DM,F,36,48
35534,12,31,2002,14,DM,M,37,56
35535,12,31,2002,14,DM,M,37,53
35536,12,31,2002,14,DM,F,35,42
35537,12,31,2002,14,DM,F,36,46
35538,12,31,2002,15,PB,F,26,31
35539,12,31,2002,15,SF,M,26,68
35540,12,31,2002,15,PB,F,26,23
35541,12,31,2002,15,PB,F,24,31
35542,12,31,2002,15,PB,F,26,29
35543,12,31,2002,15,PB,F,27,34
35547,12,31,2002,10,RM,F,15,14
35548,12,31,2002,7,DO,M,36,51
