index,record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
366,33718,3,14,2002,14,DM,F,35,48
367,33720,3,14,2002,14,PP,M,22,19
368,33721,3,14,2002,14,DM,F,34,36
369,33722,3,14,2002,14,DM,M,35,50
370,33723,3,14,2002,14,OT,F,20,25
371,33724,3,14,2002,14,DM,F,36,42
372,33725,3,14,2002,14,DM,M,36,48
373,33726,3,14,2002,15,PP,M,22,17
374,33727,3,14,2002,15,PP,F,22,15
375,33728,3,14,2002,15,PB,F,26,34
376,33729,3,14,2002,15,PB,M,26,43
377,33730,3,14,2002,15,RM,F,17,7
378,33735,4,16,2002,1,PP,M,22,21
379,33736,4,16,2002,1,DO,M,37,51
380,33737,4,16,2002,1,DO,F,35,44
381,33738,4,16,2002,1,PP,F,22,18
382,33739,4,16,2002,1,NL,M,34,227
383,33740,4,16,2002,1,DM,F,36,32
384,33741,4,16,2002,1,PP,F,23,17
385,33742,4,16,2002,1,DM,M,37,48
386,33743,4,16,2002,1,DO,M,38,58
387,33744,4,16,2002,1,PB,M,27,40
388,33745,4,16,2002,1,PP,M,22,17
389,33746,4,16,2002,1,PP,F,22,15
390,33747,4,16,2002,1,DO,M,34,52
391,33748,4,16,2002,6,PB,M,26,38
392,33749,4,16,2002,6,PE,F,20,31
393,33750,4,16,2002,6,PP,F,22,17
394,33751,4,16,2002,6,OT,F,21,26
395,33752,4,16,2002,6,PP,F,23,16
396,33753,4,16,2002,6,PB,M,25,34
397,33754,4,16,2002,6,DO,M,34,35
398,33755,4,16,2002,6,PB,F,25,32
399,33756,4,16,2002,6,PP,M,22,20
400,33757,4,16,2002,6,DO,M,36,56
401,33758,4,16,2002,6,PB,F,26,43
402,33759,4,16,2002,6,DO,F,37,54
403,33760,4,16,2002,6,PB,F,26,36
404,33761,4,16,2002,6,PB,M,26,36
405,33762,4,16,2002,6,PB,M,27,43
406,33763,4,16,2002,12,PP,F,22,19
407,33764,4,16,2002,12,DM,M,36,45
408,33765,4,16,2002,12,DO,F,37,51
409,33766,4,16,2002,12,DO,M,36,48
410,33767,4,16,2002,12,DO,M,37,42
411,33768,4,16,2002,12,PP,F,22,16
412,33769,4,16,2002,12,PI,M,22,18
413,33770,4,16,2002,12,PP,F,22,17
414,33771,4,16,2002,12,DM,M,36,44
415,33772,4,16,2002,12,PP,F,22,17
416,33773,4,16,2002,12,DO,M,36,54
417,33774,4,16,2002,12,DM,F,36,46
418,33775,4,16,2002,11,DO,M,35,34
419,33776,4,16,2002,11,DO,F,33,46
420,33777,4,16,2002,11,DO,M,35,61
421,33778,4,16,2002,11,DO,M,35,34
422,33779,4,16,2002,11,PB,F,26,31
423,33780,4,16,2002,11,DM,F,35,43
424,33781,4,16,2002,11,DO,F,36,56
425,33782,4,16,2002,11,DM,M,37,57
426,33783,4,16,2002,11,PP,F,22,20
427,33784,4,16,2002,8,DO,F,36,62
428,33785,4,16,2002,8,PP,M,22,20
429,33786,4,16,2002,8,DO,M,35,53
430,33787,4,16,2002,8,PP,F,22,18
431,33788,4,16,2002,8,PP,F,22,15
432,33789,4,16,2002,8,DO,M,36,55
433,33790,4,16,2002,8,DO,M,35,54
434,33791,4,16,2002,8,DM,F,34,40
435,33792,4,16,2002,8,DO,M,34,62
436,33793,4,16,2002,8,PP,M,23,20
437,33795,4,16,2002,8,PP,M,23,20
438,33796,4,16,2002,8,PP,F,22,18
439,33797,4,16,2002,8,PB,F,27,35
440,33798,4,16,2002,8,PP,M,22,21
441,33799,4,16,2002,8,PP,M,22,14
442,33800,4,16,2002,8,DO,F,37,64
443,33801,4,16,2002,8,DO,F,37,51
444,33802,4,16,2002,8,PP,M,22,21
445,33803,4,16,2002,13,PB,M,26,17
446,33805,4,16,2002,13,PB,M,26,44
447,33806,4,16,2002,13,PB,M,28,38
448,33807,4,16,2002,13,OT,M,20,24
449,33808,4,16,2002,13,OT,F,21,22
450,33809,4,16,2002,18,PB,F,26,36
451,33810,4,16,2002,18,PB,F,26,30
452,33811,4,16,2002,18,PB,M,26,15
453,33812,4,16,2002,18,PB,M,26,36
454,33813,4,16,2002,18,OT,F,22,26
455,33814,4,16,2002,18,PB,F,26,35
456,33815,4,16,2002,18,PB,M,28,48
457,33816,4,16,2002,19,PP,M,22,17
458,33817,4,16,2002,19,PB,F,27,37
459,33818,4,16,2002,19,PB,M,25,27
460,33819,4,16,2002,19,PP,M,22,15
461,33820,4,16,2002,19,PP,F,22,17
462,33822,4,16,2002,19,PB,M,28,49
463,33823,4,16,2002,22,PB,F,28,31
464,33824,4,16,2002,22,PB,F,26,31
465,33827,4,16,2002,22,OT,F,20,27
466,33828,4,16,2002,22,PB,F,26,31
467,33829,4,16,2002,22,PB,F,27,35
468,33830,4,16,2002,22,DM,F,36,46
469,33834,4,17,2002,2,PB,F,26,34
470,33835,4,17,2002,2,DO,F,35,38
471,33836,4,17,2002,2,DO,F,36,50
472,33838,4,17,2002,2,OT,F,20,25
473,33839,4,17,2002,2,SH,M,30,79
474,33840,4,17,2002,2,OT,M,21,29
475,33841,4,17,2002,2,PB,M,27,42
476,33842,4,17,2002,2,DM,F,35,51
477,33843,4,17,2002,2,PP,F,22,14
478,33844,4,17,2002,2,DM,F,34,30
479,33845,4,17,2002,2,PP,M,23,22
480,33846,4,17,2002,2,PP,F,21,17
481,33847,4,17,2002,2,NL,F,30,149
482,33848,4,17,2002,3,DM,M,36,50
483,33849,4,17,2002,3,DM,F,36,43
484,33850,4,17,2002,3,PP,M,22,21
485,33851,4,17,2002,3,DO,M,36,47
486,33852,4,17,2002,3,PB,M,27,51
487,33853,4,17,2002,3,PB,F,26,38
488,33854,4,17,2002,3,PB,M,26,39
489,33855,4,17,2002,3,PB,F,26,34
490,33856,4,17,2002,3,PB,F,26,39
491,33857,4,17,2002,3,DO,M,36,53
492,33858,4,17,2002,3,PP,M,22,21
493,33859,4,17,2002,3,DO,F,36,56
494,33860,4,17,2002,3,PP,F,22,16
495,33861,4,17,2002,3,PB,F,25,32
496,33862,4,17,2002,3,PP,F,22,15
497,33863,4,17,2002,3,OT,M,21,31
498,33864,4,17,2002,4,DO,F,35,60
499,33865,4,17,2002,4,DM,F,36,47
500,33866,4,17,2002,4,PP,F,22,16
501,33867,4,17,2002,4,DO,M,34,30
502,33868,4,17,2002,4,DO,M,36,56
503,33869,4,17,2002,4,PF,F,15,8
504,33870,4,17,2002,4,PF,M,15,7
505,33871,4,17,2002,4,DM,M,36,52
506,33872,4,17,2002,4,PB,F,26,35
507,33873,4,17,2002,4,OT,F,21,28
508,33874,4,17,2002,4,PB,M,26,24
509,33875,4,17,2002,4,PP,F,23,18
510,33876,4,17,2002,4,DM,F,37,55
511,33877,4,17,2002,4,PB,M,29,48
512,33878,4,17,2002,9,DM,F,35,57
513,33879,4,17,2002,9,DM,F,35,50
514,33880,4,17,2002,9,PP,F,22,17
515,33882,4,17,2002,9,PP,M,22,17
516,33883,4,17,2002,9,OT,F,20,26
517,33884,4,17,2002,9,PP,M,23,24
518,33886,4,17,2002,9,DM,M,37,48
519,33887,4,17,2002,9,DM,F,34,45
520,33888,4,17,2002,9,PP,F,23,16
521,33889,4,17,2002,9,PP,M,23,19
522,33890,4,17,2002,9,DM,M,35,56
523,33891,4,17,2002,14,DM,M,36,48
524,33892,4,17,2002,14,OT,F,20,27
525,33893,4,17,2002,14,DM,F,35,43
526,33894,4,17,2002,14,DM,F,37,43
527,33895,4,17,2002,14,PP,M,22,21
528,33896,4,17,2002,14,OT,M,20,24
529,33897,4,17,2002,14,DM,M,36,49
530,33898,4,17,2002,14,DM,M,36,43
531,33899,4,17,2002,14,DM,F,34,47
532,33900,4,17,2002,14,DM,M,34,27
533,33901,4,17,2002,14,DM,M,34,50
534,33902,4,17,2002,15,SH,M,26,51
535,33904,4,17,2002,15,PP,F,22,17
536,33905,4,17,2002,15,PP,M,23,18
537,33906,4,17,2002,15,PB,F,27,43
538,33907,4,17,2002,15,PB,M,25,23
539,33908,4,17,2002,15,SH,M,28,55
540,33909,4,17,2002,15,PP,F,22,15
541,33910,4,17,2002,15,PP,M,22,20
542,33911,4,17,2002,15,PP,F,22,18
543,33912,4,17,2002,15,PB,F,26,19
544,33913,4,17,2002,21,PB,F,27,40
545,33914,4,17,2002,21,PB,F,25,36
546,33915,4,17,2002,21,PB,F,26,33
547,33916,4,17,2002,21,PB,F,26,30
548,33917,4,17,2002,21,PB,F,26,31
549,33918,4,17,2002,21,PB,M,27,39
550,33919,4,17,2002,20,PB,M,26,41
551,33920,4,17,2002,20,PB,F,26,34
552,33921,4,17,2002,20,PB,F,26,35
553,33922,4,17,2002,20,PB,F,27,34
554,33923,4,17,2002,20,PB,M,28,39
555,33924,4,17,2002,20,NL,F,32,170
556,33925,4,17,2002,17,PP,F,22,19
557,33926,4,17,2002,17,DM,M,37,50
558,33927,4,17,2002,17,PP,M,22,15
559,33928,4,17,2002,17,PB,F,28,47
560,33929,4,17,2002,17,DM,M,36,56
561,33930,4,17,2002,17,DM,F,36,48
562,33931,4,17,2002,17,DM,F,37,47
563,33932,4,17,2002,17,PP,M,22,20
564,33933,4,17,2002,17,NL,F,30,174
565,33937,5,15,2002,1,PP,M,21,15
566,33938,5,15,2002,1,DO,F,36,51
567,33939,5,15,2002,1,PP,F,22,20
568,33940,5,15,2002,1,PP,M,22,15
569,33941,5,15,2002,1,PB,M,26,23
570,33942,5,15,2002,1,PB,F,25,25
571,33943,5,15,2002,1,PB,F,26,39
572,33944,5,15,2002,1,DM,M,39,47
573,33945,5,15,2002,1,DM,F,36,35
574,33946,5,15,2002,1,PP,F,21,17
575,33947,5,15,2002,1,DO,M,36,37
576,33948,5,15,2002,1,PB,M,27,43
577,33949,5,15,2002,1,DO,M,36,52
578,33950,5,15,2002,1,NL,M,30,205
579,33951,5,15,2002,1,NL,F,30,138
580,33952,5,15,2002,2,OT,F,20,27
581,33953,5,15,2002,2,PE,F,20,16
582,33954,5,15,2002,2,PB,M,26,17
583,33955,5,15,2002,2,PB,F,25,19
584,33956,5,15,2002,2,PB,F,26,41
585,33957,5,15,2002,2,PP,M,23,22
586,33958,5,15,2002,2,DM,F,36,41
587,33959,5,15,2002,2,PP,F,22,20
588,33960,5,15,2002,2,DO,M,37,52
589,33962,5,15,2002,2,PB,F,26,19
590,33963,5,15,2002,2,PE,M,20,21
591,33964,5,15,2002,2,PB,F,27,34
592,33965,5,15,2002,2,PP,F,22,18
593,33966,5,15,2002,2,NL,F,31,188
594,33967,5,15,2002,12,DO,M,35,45
595,33968,5,15,2002,12,DO,M,35,47
596,33969,5,15,2002,12,DM,F,36,53
597,33970,5,15,2002,12,PP,M,23,24
598,33971,5,15,2002,12,PP,F,22,21
599,33972,5,15,2002,12,PP,F,22,20
600,33973,5,15,2002,12,PE,F,20,24
601,33974,5,15,2002,12,PP,M,22,17
602,33975,5,15,2002,12,DM,M,36,44
603,33976,5,15,2002,12,DO,F,37,63
604,33977,5,15,2002,12,PP,M,23,19
605,33978,5,15,2002,12,PE,M,21,23
606,33979,5,15,2002,12,PP,M,22,18
607,33980,5,15,2002,12,DO,M,36,51
608,33981,5,15,2002,19,PP,M,23,20
609,33982,5,15,2002,19,PB,F,26,17
610,33983,5,15,2002,19,PB,M,26,17
611,33984,5,15,2002,19,PB,M,28,45
612,33985,5,15,2002,19,PP,M,23,21
613,33986,5,15,2002,19,PB,F,27,36
614,33987,5,15,2002,19,PB,F,26,34
615,33988,5,15,2002,19,PP,F,20,13
616,33989,5,15,2002,19,PB,F,26,33
617,33990,5,15,2002,19,PP,M,23,17
618,33991,5,15,2002,19,PP,F,22,18
619,33993,5,15,2002,18,PB,F,25,20
620,33994,5,15,2002,18,PB,F,26,31
621,33995,5,15,2002,18,PB,M,27,33
622,33996,5,15,2002,18,PB,M,28,45
623,33997,5,15,2002,18,PB,F,26,30
624,33998,5,15,2002,18,PB,M,25,13
625,33999,5,15,2002,18,PB,F,26,20
626,34000,5,15,2002,18,PB,F,26,16
627,34001,5,15,2002,18,PB,F,25,35
628,34002,5,15,2002,17,DM,M,35,41
629,34003,5,15,2002,17,DM,M,36,54
630,34004,5,15,2002,17,DM,F,36,46
631,34005,5,15,2002,17,PB,F,26,35
632,34006,5,15,2002,17,PP,M,22,19
633,34007,5,15,2002,17,PP,F,21,18
634,34008,5,15,2002,17,DM,M,36,51
635,34009,5,15,2002,17,DM,F,36,47
636,34010,5,15,2002,17,PB,M,26,45
637,34011,5,15,2002,17,DM,M,35,46
638,34012,5,15,2002,17,NL,M,31,169
639,34013,5,15,2002,20,PB,M,26,14
640,34014,5,15,2002,20,PB,F,25,16
641,34015,5,15,2002,20,RM,M,18,10
642,34016,5,15,2002,20,PB,M,26,17
643,34017,5,15,2002,20,PB,F,26,36
644,34018,5,15,2002,20,PB,F,27,35
645,34019,5,15,2002,20,OT,F,21,26
646,34020,5,15,2002,20,PB,M,28,38
647,34021,5,15,2002,20,PB,M,26,41
648,34022,5,15,2002,20,NL,F,31,171
649,34023,5,15,2002,21,PB,F,25,32
650,34024,5,15,2002,21,PB,F,27,36
651,34025,5,15,2002,21,PB,F,25,13
652,34026,5,15,2002,21,PB,F,25,31
653,34027,5,15,2002,21,PB,M,27,37
654,34028,5,15,2002,21,PB,M,26,21
655,34029,5,15,2002,21,PB,M,27,39
656,34030,5,15,2002,21,PB,F,25,15
657,34031,5,15,2002,21,PB,F,26,30
658,34032,5,15,2002,21,PB,F,27,41
659,34033,5,15,2002,22,PB,F,26,30
660,34034,5,15,2002,22,DM,M,36,26
661,34035,5,15,2002,22,DM,M,36,49
662,34036,5,15,2002,22,PB,M,26,17
663,34037,5,15,2002,22,PB,M,26,16
664,34038,5,15,2002,22,PB,M,27,32
665,34039,5,15,2002,22,PB,F,27,35
666,34040,5,15,2002,22,PB,M,26,37
667,34041,5,15,2002,22,PB,F,26,29
668,34042,5,15,2002,23,PE,M,20,11
669,34043,5,15,2002,24,PE,M,19,20
670,34044,5,15,2002,24,PE,F,20,24
671,34045,5,15,2002,7,PP,F,22,16
672,34047,5,15,2002,7,PP,F,23,19
673,34048,5,16,2002,3,PB,F,26,17
674,34049,5,16,2002,3,DO,F,35,55
675,34050,5,16,2002,3,DM,F,36,48
676,34051,5,16,2002,3,PB,F,27,39
677,34052,5,16,2002,3,PP,M,23,21
678,34053,5,16,2002,3,PP,M,23,20
679,34054,5,16,2002,3,PB,M,27,48
680,34055,5,16,2002,3,PB,F,26,32
681,34056,5,16,2002,3,PB,F,25,18
682,34057,5,16,2002,3,PF,F,15,9
683,34058,5,16,2002,3,PP,F,23,17
684,34059,5,16,2002,3,PP,M,22,20
685,34060,5,16,2002,3,DM,M,36,55
686,34061,5,16,2002,3,PB,M,27,37
687,34062,5,16,2002,3,PB,M,29,39
688,34063,5,16,2002,3,DO,M,36,52
689,34064,5,16,2002,3,PP,F,23,18
690,34065,5,16,2002,3,DO,M,36,32
691,34066,5,16,2002,3,DO,M,37,29
692,34067,5,16,2002,3,DM,F,36,50
693,34068,5,16,2002,3,DM,M,37,48
694,34069,5,16,2002,4,DM,F,37,46
695,34070,5,16,2002,4,PB,M,25,18
696,34071,5,16,2002,4,PF,M,15,7
697,34072,5,16,2002,4,PP,F,22,17
698,34074,5,16,2002,4,PP,F,22,22
699,34075,5,16,2002,4,DO,M,36,50
700,34076,5,16,2002,4,DM,F,36,49
701,34077,5,16,2002,4,DM,M,36,51
702,34078,5,16,2002,4,PB,M,26,22
703,34079,5,16,2002,4,DO,F,36,50
704,34080,5,16,2002,6,PB,F,26,32
705,34081,5,16,2002,6,DO,M,34,55
706,34082,5,16,2002,6,PB,F,26,29
707,34083,5,16,2002,6,DO,F,33,24
708,34084,5,16,2002,6,PB,M,27,35
709,34085,5,16,2002,6,PB,M,26,32
710,34086,5,16,2002,6,DO,F,36,55
711,34087,5,16,2002,6,PB,F,26,32
712,34088,5,16,2002,6,PB,F,25,32
713,34089,5,16,2002,6,DO,M,34,44
714,34090,5,16,2002,6,PB,F,25,17
715,34091,5,16,2002,6,SH,F,29,75
716,34092,5,16,2002,6,PP,M,24,21
717,34093,5,16,2002,6,PB,F,25,17
718,34094,5,16,2002,6,PP,F,22,20
719,34095,5,16,2002,6,PB,M,26,19
720,34096,5,16,2002,6,PP,M,22,20
721,34097,5,16,2002,6,DO,M,35,24
722,34098,5,16,2002,6,PB,M,26,23
723,34099,5,16,2002,6,PP,F,22,22
724,34100,5,16,2002,6,PB,F,26,36
725,34101,5,16,2002,6,PB,F,25,36
726,34102,5,16,2002,6,PP,M,23,17
727,34103,5,16,2002,11,DM,M,36,46
728,34104,5,16,2002,11,PE,F,20,27
729,34105,5,16,2002,11,PB,F,26,31
730,34106,5,16,2002,11,DO,M,37,52
731,34108,5,16,2002,11,DO,M,35,37
732,34109,5,16,2002,11,DO,M,34,56
733,34110,5,16,2002,11,DO,F,32,45
734,34111,5,16,2002,11,PE,M,20,22
735,34112,5,16,2002,11,PP,F,23,20
736,34114,5,16,2002,11,DO,F,35,37
737,34116,5,16,2002,9,DM,M,36,49
738,34118,5,16,2002,9,DM,M,36,45
739,34119,5,16,2002,9,PP,M,22,20
740,34120,5,16,2002,9,PP,F,22,18
741,34121,5,16,2002,9,PP,M,22,18
742,34122,5,16,2002,9,DM,F,35,45
743,34123,5,16,2002,9,PP,F,22,17
744,34124,5,16,2002,9,OT,F,20,26
745,34125,5,16,2002,9,DM,M,37,48
746,34126,5,16,2002,9,DM,F,35,25
747,34127,5,16,2002,9,DM,F,35,64
748,34128,5,16,2002,8,PP,M,22,20
749,34129,5,16,2002,8,PP,M,23,21
750,34130,5,16,2002,8,DO,F,36,60
751,34131,5,16,2002,8,PB,F,25,12
752,34132,5,16,2002,8,DM,M,36,42
753,34133,5,16,2002,8,DM,F,34,43
754,34134,5,16,2002,8,DO,F,35,47
755,34135,5,16,2002,8,DO,M,36,49
756,34136,5,16,2002,8,PP,F,22,18
757,34137,5,16,2002,8,OT,M,20,11
758,34138,5,16,2002,8,PB,F,26,29
759,34139,5,16,2002,8,PP,M,22,17
760,34140,5,16,2002,8,PP,F,23,13
761,34141,5,16,2002,8,PP,M,23,12
762,34142,5,16,2002,8,DO,M,38,44
763,34143,5,16,2002,8,PB,F,26,46
764,34144,5,16,2002,8,PB,F,26,18
765,34145,5,16,2002,8,PB,F,25,14
766,34146,5,16,2002,8,DO,F,36,44
767,34147,5,16,2002,8,DO,M,35,57
768,34148,5,16,2002,13,PB,M,27,40
769,34150,5,16,2002,13,OT,F,20,23
770,34151,5,16,2002,13,PB,M,26,41
771,34152,5,16,2002,13,PB,M,26,23
772,34153,5,16,2002,13,PB,M,26,26
773,34154,5,16,2002,13,PB,F,27,26
774,34155,5,16,2002,13,PB,F,27,42
775,34156,5,16,2002,14,DM,M,35,36
776,34157,5,16,2002,14,PP,M,22,18
777,34158,5,16,2002,14,DM,M,36,48
778,34159,5,16,2002,14,DM,M,34,47
779,34160,5,16,2002,14,DM,M,35,42
780,34161,5,16,2002,14,DM,F,35,37
781,34162,5,16,2002,14,DM,M,35,47
782,34163,5,16,2002,14,DM,M,35,48
783,34164,5,16,2002,14,DM,F,35,52
784,34165,5,16,2002,15,PP,F,21,15
785,34166,5,16,2002,15,PB,M,25,24
786,34167,5,16,2002,15,PB,F,27,33
787,34168,5,16,2002,15,PP,F,22,20
788,34169,5,16,2002,15,PP,M,23,18
789,34170,5,16,2002,15,PP,F,21,20
790,34172,5,16,2002,15,PB,F,27,23
791,34174,5,16,2002,5,RM,M,17,11
792,34175,5,16,2002,16,PB,M,25,35
793,34176,5,16,2002,16,DO,M,37,52
794,34177,5,16,2002,16,PE,M,18,13
795,34178,5,16,2002,16,PB,M,27,36
796,34180,6,15,2002,1,DO,F,34,39
797,34181,6,15,2002,1,PB,F,26,29
798,34182,6,15,2002,1,PB,F,26,30
799,34183,6,15,2002,1,PP,F,22,11
800,34184,6,15,2002,1,PP,M,24,23
801,34185,6,15,2002,1,PP,M,23,21
802,34186,6,15,2002,1,PP,M,22,17
803,34187,6,15,2002,1,PP,F,22,23
804,34188,6,15,2002,1,DM,M,37,49
805,34189,6,15,2002,1,PB,M,26,30
806,34190,6,15,2002,1,DM,F,37,45
807,34191,6,15,2002,1,PB,M,27,43
808,34192,6,15,2002,2,DM,F,35,50
809,34193,6,15,2002,2,PP,F,20,9
810,34194,6,15,2002,2,PE,F,21,25
811,34195,6,15,2002,2,PB,M,28,32
812,34196,6,15,2002,2,PB,F,26,45
813,34197,6,15,2002,2,PP,M,23,22
814,34198,6,15,2002,2,NL,F,31,139
815,34199,6,15,2002,12,DM,F,36,50
816,34200,6,15,2002,12,PP,M,23,22
817,34201,6,15,2002,12,DO,F,38,47
818,34202,6,15,2002,12,PP,F,22,21
819,34203,6,15,2002,12,PP,M,22,18
820,34204,6,15,2002,12,DO,M,38,52
821,34205,6,15,2002,12,PE,F,20,23
822,34206,6,15,2002,12,PP,F,22,19
823,34207,6,15,2002,12,DO,M,36,54
824,34208,6,15,2002,12,PP,F,22,18
825,34209,6,15,2002,12,OT,F,20,35
826,34210,6,15,2002,19,PB,F,26,24
827,34211,6,15,2002,19,PP,F,22,17
828,34212,6,15,2002,19,PP,M,23,18
829,34213,6,15,2002,19,PP,F,21,18
830,34214,6,15,2002,19,PB,F,26,31
831,34215,6,15,2002,19,PP,F,20,18
832,34216,6,15,2002,19,PP,M,23,18
833,34217,6,15,2002,19,PB,M,27,23
834,34218,6,15,2002,19,PB,F,26,34
835,34219,6,15,2002,19,PB,F,26,23
836,34220,6,15,2002,19,PB,M,28,43
837,34221,6,15,2002,19,PP,M,23,18
838,34222,6,15,2002,22,PB,F,26,35
839,34223,6,15,2002,22,PB,F,26,26
840,34224,6,15,2002,22,PB,M,26,24
841,34225,6,15,2002,22,PB,F,27,25
842,34226,6,15,2002,22,PB,M,27,35
843,34227,6,15,2002,22,PB,F,26,29
844,34229,6,15,2002,22,PB,M,28,39
845,34230,6,15,2002,22,PB,M,26,23
846,34231,6,15,2002,22,PB,M,26,25
847,34232,6,15,2002,18,PB,F,26,34
848,34233,6,15,2002,18,PB,F,23,28
849,34234,6,15,2002,18,PB,F,26,19
850,34235,6,15,2002,18,PB,F,26,25
851,34236,6,15,2002,18,PB,F,26,23
852,34237,6,15,2002,18,PB,M,26,18
853,34238,6,15,2002,18,PB,M,27,33
854,34239,6,15,2002,18,PB,F,26,20
855,34240,6,15,2002,18,PB,F,26,20
856,34241,6,15,2002,18,PB,M,27,45
857,34242,6,15,2002,18,PB,F,25,20
858,34243,6,15,2002,18,PB,M,27,33
859,34244,6,15,2002,17,PB,M,27,47
860,34245,6,15,2002,17,DM,M,37,50
861,34246,6,15,2002,17,PB,M,26,24
862,34247,6,15,2002,17,DM,F,38,50
863,34248,6,15,2002,17,DO,M,36,50
864,34249,6,15,2002,17,PP,F,21,13
865,34250,6,15,2002,17,PB,F,27,38
866,34251,6,15,2002,17,PP,F,21,17
867,34252,6,15,2002,17,PB,M,27,28
868,34253,6,15,2002,17,DM,F,36,50
869,34254,6,15,2002,17,PB,F,26,25
870,34255,6,15,2002,17,DM,M,36,51
871,34256,6,15,2002,17,DM,F,36,26
872,34258,6,15,2002,17,PB,F,27,20
873,34259,6,15,2002,21,PB,F,26,30
874,34260,6,15,2002,21,PB,F,26,22
875,34261,6,15,2002,21,PB,F,26,33
876,34262,6,15,2002,21,PB,M,26,21
877,34263,6,15,2002,21,PB,M,27,40
878,34264,6,15,2002,21,PB,M,27,28
879,34265,6,15,2002,21,PB,F,26,23
880,34266,6,15,2002,21,PB,F,27,33
881,34267,6,15,2002,21,PB,F,26,32
882,34268,6,15,2002,21,PB,F,25,21
883,34269,6,15,2002,21,PB,F,25,31
884,34271,6,15,2002,20,PB,F,25,22
885,34272,6,15,2002,20,PB,M,28,40
886,34273,6,15,2002,20,PB,M,26,42
887,34274,6,15,2002,20,PB,F,25,33
888,34275,6,15,2002,20,PB,F,25,29
889,34277,6,15,2002,20,NL,F,31,164
890,34278,6,15,2002,24,PE,M,20,15
891,34280,6,15,2002,23,RM,M,16,7
892,34281,6,15,2002,23,RM,F,14,9
893,34282,6,15,2002,7,PP,F,23,23
894,34284,6,15,2002,7,PP,M,22,18
895,34285,6,15,2002,7,PP,F,23,27
896,34286,6,15,2002,7,PP,F,22,16
897,34288,6,16,2002,3,DO,F,35,55
898,34289,6,16,2002,3,PB,F,27,32
899,34290,6,16,2002,3,DM,F,36,44
900,34291,6,16,2002,3,PP,M,22,12
901,34292,6,16,2002,3,PP,F,22,11
902,34293,6,16,2002,3,PB,M,26,34
903,34294,6,16,2002,3,PP,F,22,18
904,34295,6,16,2002,3,PI,M,22,21
905,34296,6,16,2002,3,PB,M,26,36
906,34297,6,16,2002,3,DM,M,36,53
907,34298,6,16,2002,3,PP,F,22,16
908,34299,6,16,2002,3,PB,F,25,34
909,34300,6,16,2002,4,PB,F,26,23
910,34301,6,16,2002,4,PP,F,23,18
911,34302,6,16,2002,4,PP,F,23,15
912,34303,6,16,2002,4,PP,F,23,20
913,34304,6,16,2002,4,DM,F,36,46
914,34305,6,16,2002,4,PB,M,26,28
915,34306,6,16,2002,4,PB,M,28,48
916,34307,6,16,2002,4,DO,M,35,50
917,34308,6,16,2002,4,DM,F,37,50
918,34309,6,16,2002,4,PB,F,26,27
919,34310,6,16,2002,4,PE,F,20,22
920,34311,6,16,2002,4,PP,M,22,16
921,34312,6,16,2002,6,PB,F,26,38
922,34313,6,16,2002,6,PP,M,21,8
923,34314,6,16,2002,6,PB,M,26,36
924,34315,6,16,2002,6,PP,F,22,17
925,34316,6,16,2002,6,PB,F,26,28
926,34317,6,16,2002,6,PP,F,21,15
927,34318,6,16,2002,6,DO,M,36,43
928,34319,6,16,2002,6,PP,F,22,19
929,34320,6,16,2002,6,PP,M,23,18
930,34321,6,16,2002,6,PB,F,26,33
931,34322,6,16,2002,6,DM,M,35,33
932,34323,6,16,2002,6,PB,M,26,22
933,34324,6,16,2002,6,PB,F,25,29
934,34325,6,16,2002,6,DO,F,36,50
935,34327,6,16,2002,11,DO,M,33,41
936,34328,6,16,2002,11,DO,M,36,49
937,34329,6,16,2002,11,PP,F,22,19
938,34330,6,16,2002,11,OT,M,20,23
939,34331,6,16,2002,11,DO,F,33,40
940,34332,6,16,2002,11,DO,M,36,43
941,34333,6,16,2002,11,PP,F,22,10
942,34334,6,16,2002,11,PP,M,23,20
943,34335,6,16,2002,11,DO,F,35,44
944,34336,6,16,2002,11,PP,M,23,20
945,34337,6,16,2002,9,PP,F,21,9
946,34339,6,16,2002,9,DM,M,36,25
947,34340,6,16,2002,9,PP,F,23,17
948,34341,6,16,2002,9,DM,F,36,48
949,34342,6,16,2002,9,DM,M,36,48
950,34343,6,16,2002,9,DM,F,36,41
951,34344,6,16,2002,9,PP,M,22,17
952,34345,6,16,2002,9,PP,M,21,10
953,34346,6,16,2002,9,DM,M,34,22
954,34347,6,16,2002,9,PP,F,22,11
955,34348,6,16,2002,9,PP,F,22,18
956,34349,6,16,2002,8,DM,M,35,42
957,34350,6,16,2002,8,DO,M,37,49
958,34351,6,16,2002,8,DO,M,35,36
959,34352,6,16,2002,8,DO,F,38,48
960,34353,6,16,2002,8,PP,M,21,9
961,34354,6,16,2002,8,PB,M,25,21
962,34355,6,16,2002,8,DO,M,37,51
963,34356,6,16,2002,8,DO,M,35,26
964,34357,6,16,2002,8,PB,F,26,21
965,34358,6,16,2002,8,PB,F,27,36
966,34359,6,16,2002,8,PP,M,22,21
967,34360,6,16,2002,8,DO,M,36,55
968,34361,6,16,2002,8,DO,M,37,45
969,34362,6,16,2002,8,PB,M,25,18
970,34363,6,16,2002,8,PP,M,22,11
971,34364,6,16,2002,8,PP,M,22,21
972,34365,6,16,2002,8,PP,F,22,18
