Day,Camera,Site,Box Number,Image Number,Tile Number,Fish ID,Length,Notes,,,
2021,1,Hasluns,3,4432,59,striped parrot juvenile/initial phase (Scarus iseri),1.344,,,,
2021,1,Hasluns,3,4432,59,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.005,midbody stripe variation with yellow back,,,
2021,1,Hasluns,3,4432,59,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.072,midbody stripe variation with yellow back,,,
2021,1,Hasluns,3,4432,59,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.749,all yellow variation,,,
2021,1,Hasluns,3,4432,59,yellowhead wrasse juvenile (Halichoeres garnoti),4.228,,,,
2021,1,Hasluns,3,4433,59,striped parrot juvenile/terminal phase (Scarus iseri),4.450,,,,
2021,1,Hasluns,3,4433,59,striped parrot juvenile/terminal phase (Scarus iseri),4.026,,,,
2021,1,Hasluns,3,4433,59,striped parrot juvenile/initial phase (Scarus iseri),4.704,,,,
2021,1,Hasluns,3,4433,59,striped parrot juvenile/initial phase (Scarus iseri),2.966,,,,
2021,1,Hasluns,3,4433,59,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.713,,,,Wylie's Notes
2021,1,Hasluns,3,4440,23,neon goby (Elacatinus oceanops),1.560,,,,"1. Make sure to check damselfish. Not sure if all damsel sp 1's are the same or if all damsel sp 2's are the same, etc. In other words, if you figure out what species one of the damselfish is and it's labled as damsel sp 1, don't automatically change all the damsel sp 1's to that species. I would check each damselfish. They were very hard to both identify and tell apart because they were often too dark."
2021,1,Hasluns,3,4441,23,neon goby (Elacatinus oceanops),1.903,,,,"2. Also, when starting a new box, always remember to check for repeated tiles from last box (I know that Jenn knows this, but this is good to know for the volunteer that does fish ID after I leave. I usually bring up both pictures of the tiles and compare to make sure that it's not the same tile and in the same location of the reef."
2021,1,Hasluns,3,4471,95,bluestriped grunt (Haemulon sciurus),5.579,,,,"3. For any sp, if it is located in the yellowed out (repeated) data, then it should be disregarded completely. For example, if there is a fish sp 10 in the yellowed out area and a fish sp 10 in the non yellowed out area, this does not mean that these are necessarily the same fish. The yellowed out data should all be disgarded anyway, but just in case there is any confusion, I wanted to clarity. The yellowed out data is not just repeated, but also outdated. The data itself could be inaccurate."
2021,1,Hasluns,3,4471,95,bluestriped grunt (Haemulon sciurus),9.501,,,,"4. Jenn, I will be sending you a word doc where I kept track of which tiles data was collected from in each box. This was mainly for me to use as I went through and yellowed out all the data that came from repeated tiles and so that I didn't repeat tiles in the future, but I wanted you to have it for your reference as well. I was also in the middle of hasluns box 3, so the volunteer that does this after me should be sure not to repeat those tiles. The ones I have already done for hasluns box 3 are written down in that word doc, but the volunteer can also reference this spreadsheet to make sure they don't repeat the tiles I already did for that box."
2021,1,Hasluns,3,4472,95,bluestriped grunt (Haemulon sciurus),8.247,,,,"5. Thank you so much for the experience, Jenn! Not just with the fish ID, but all the diving as well. I had fun and learned a lot!"
2021,1,Hasluns,3,4472,95,bluestriped grunt (Haemulon sciurus),8.889,,,,
2021,1,Hasluns,3,4537,75,bluestriped grunt (Haemulon sciurus),9.809,,,,
2021,1,Hasluns,3,4537,75,bluestriped grunt (Haemulon sciurus),11.223,,,,
2021,1,Hasluns,3,4538,75,cocoa damselfish juvenile (Stegastes variabilis),2.188,,,,
2021,1,Hasluns,3,4542,75,bluestriped grunt (Haemulon sciurus),10.755,,,,
2021,1,Hasluns,3,4532,75,bluestriped grunt (Haemulon sciurus),10.301,,,,
2021,1,Hasluns,3,4556,32,butter hamlet (Hypoplectrus unicolor),4.065,,,,
2021,1,Hasluns,3,4556,32,cocoa damselfish (Stegastes variabilis),5.806,,,,
2021,1,Hasluns,3,4557,32,bluestriped grunt (Haemulon sciurus),10.133,,,,
2021,1,Hasluns,3,4560,32,reef parrot juvenile (Sparisoma viride),9.087,,,,
2021,1,Hasluns,3,4595,81,cocoa damselfish (Stegastes variabilis),6.357,,,,
2021,1,Hasluns,3,4595,81,dusky damselfish (stegastes adustus),7.658,,,,
2021,1,Hasluns,3,4599,81,french grunt (Haemulon flavolineatum),13.581,,,,
2021,1,Hasluns,3,4611,5,?,,,,,
2021,1,Hasluns,3,4637,47,french grunt (Haemulon flavolineatum),16.581,,,,
2021,1,Hasluns,3,4651,32,french grunt (Haemulon flavolineatum),11.604,,,,
2021,1,Hasluns,3,4662,75,french grunt (Haemulon flavolineatum),12.079,,,,
2021,1,Hasluns,3,4662,75,french grunt (Haemulon flavolineatum),13.873,,,,
2021,1,Hasluns,3,4662,75,butter hamlet (Hypoplectrus unicolor),10.300,,,,
2021,1,Hasluns,3,4674,31,french grunt (Haemulon flavolineatum),15.113,,,,
2021,1,Hasluns,3,4674,31,french grunt (Haemulon flavolineatum),15.007,,,,
2021,1,Hasluns,3,4674,31,french grunt (Haemulon flavolineatum),14.201,,,,
2021,1,Hasluns,3,4674,31,french grunt (Haemulon flavolineatum),15.166,,,,
2021,1,Hasluns,3,4674,31,french grunt (Haemulon flavolineatum),17.664,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),22.847,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),28.025,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),16.875,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),19.842,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),12.542,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),20.071,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),16.283,,,,
2021,1,Hasluns,3,4674,31,schoolmaster (Lutjanus apodus),7.637,,,,
2021,1,Hasluns,3,4693,76,french grunt (Haemulon flavolineatum),23.374,,,,
2021,1,Hasluns,3,4693,76,french grunt (Haemulon flavolineatum),20.993,,,,
2021,1,Hasluns,3,4724,2,french grunt (Haemulon flavolineatum),15.802,,,,
2021,1,Hasluns,3,4724,2,french grunt (Haemulon flavolineatum),16.288,,,,
2021,1,Hasluns,3,4724,2,schoolmaster (Lutjanus apodus),11.504,,,,
2021,1,Hasluns,3,4724,2,beaugory adult (Stegastes leucostictus),7.652,,,,
2021,1,Hasluns,3,4725,2,french grunt (Haemulon flavolineatum),19.764,,,,
2021,1,Hasluns,3,4725,2,schoolmaster (Lutjanus apodus),19.990,,,,
2021,1,Hasluns,3,4755,15,french grunt (Haemulon flavolineatum),16.856,,,,
2021,1,Hasluns,3,4755,15,french grunt (Haemulon flavolineatum),11.777,,,,
2021,1,Hasluns,3,4755,15,french grunt (Haemulon flavolineatum),14.237,,,,
2021,1,Hasluns,3,4789,21,french grunt (Haemulon flavolineatum),15.966,,,,
2021,1,Hasluns,3,4802,96,french grunt (Haemulon flavolineatum),15.295,,,,
2021,1,Hasluns,3,4802,96,french grunt (Haemulon flavolineatum),16.454,,,,
2021,1,Hasluns,3,4802,96,french grunt (Haemulon flavolineatum),20.121,,,,
2021,1,Hasluns,3,4802,96,french grunt (Haemulon flavolineatum),19.361,,,,
2021,1,Hasluns,3,4802,96,french grunt (Haemulon flavolineatum),16.819,,,,
2021,1,Hasluns,3,4803,96,french grunt (Haemulon flavolineatum),11.974,,,,
2021,1,Hasluns,3,4832,75,striped parrotfish initial phase (Scarus iseri),8.181,,,,
2021,1,Hasluns,3,4832,75,french grunt (Haemulon flavolineatum),11.915,,,,
2021,1,Hasluns,3,4832,75,parrotfish??,14.316,,,,
2021,1,Hasluns,3,4837,75,french grunt (Haemulon flavolineatum),12.419,,,,
2021,1,Hasluns,3,4837,75,french grunt (Haemulon flavolineatum),8.073,,,,
2021,1,Hasluns,3,4842,29,french grunt (Haemulon flavolineatum),16.603,,,,
2021,1,Hasluns,3,4842,29,french grunt (Haemulon flavolineatum),17.784,,,,
2021,1,Hasluns,3,4842,29,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.988,yellow,,,
2021,1,Hasluns,3,4843,29,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),3.903,yellow,,,
2021,1,Hasluns,3,4843,29,broadstripe goby (Elacatinus prochilos),5.820,,,,
2021,1,Hasluns,3,4843,29,broadstripe goby (Elacatinus prochilos),3.028,,,,
2021,1,Hasluns,3,4843,29,foureye butterfly (Chaetodon capistratus),12.631,,,,
2021,1,Hasluns,3,4844,29,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),4.786,yellow,,,
2021,1,Hasluns,3,4845,29,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),3.299,yellow,,,
2021,1,Hasluns,3,4845,29,bluehead wrasse intermediate/juvenile phase (Thalassoma bifasciatum),11.662,yellow,,,
2021,1,Hasluns,3,4845,29,reef parrot juvenile (Sparisoma viride),10.341,browner variation,,,
2021,1,Hasluns,3,4858,71,french grunt (Haemulon flavolineatum),13.718,,,,
2021,1,Hasluns,3,4858,71,foureye butterfly (Chaetodon capistratus),7.733,,,,
2021,1,Hasluns,3,4860,71,french grunt (Haemulon flavolineatum),12.814,,,,
2021,1,Hasluns,3,4860,71,reef parrot juvenile (Sparisoma viride),6.426,browner variation,,,
2021,1,Hasluns,3,4862,71,black fish with white horizontal stripes unknown fish,8.043,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,7.320,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,6.886,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,8.516,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,9.953,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,8.520,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,9.508,,,,
2021,1,Hasluns,3,4863,71,black fish with white horizontal stripes unknown fish,7.416,,,,
2021,1,Hasluns,3,4880,48,black fish with white horizontal stripes unknown fish,9.269,,,,
2021,1,Hasluns,3,4880,48,"white, orange and yellow unknown fish",14.611,,,,
2021,1,Hasluns,3,4892,17,black fish with white horizontal stripes unknown fish,10.324,,,,
2021,1,Hasluns,3,4895,17,black fish with white horizontal stripes unknown fish,9.131,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),17.246,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),15.159,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),16.233,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),15.177,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),18.281,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),18.244,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),18.143,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),15.547,,,,
2021,1,Hasluns,3,4931,11,french grunt (Haemulon flavolineatum),14.679,,,,
2021,1,Hasluns,3,4931,11,striped parrotfish juvenile/terminal phase (Scarus iseri),9.606,,,,
2021,1,Hasluns,3,4931,11,striped parrotfish juvenile/terminal phase (Scarus iseri),8.514,,,,
2021,1,Hasluns,3,4931,11,bluehead wrasse intermediate/juvenile phase (Thalassoma bifasciatum),10.501,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),18.105,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),13.557,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),16.875,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),15.236,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),15.350,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),15.319,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),15.489,,,,
2021,1,Hasluns,3,4932,11,french grunt (Haemulon flavolineatum),15.149,,,,
2021,1,Hasluns,3,4933,11,schoolmaster (Lutjanus apodus),17.153,,,,
2021,1,Hasluns,3,4956,31,french grunt (Haemulon flavolineatum),15.363,,,,
2021,1,Hasluns,3,4956,31,french grunt (Haemulon flavolineatum),15.900,,,,
2021,1,Hasluns,3,4956,31,french grunt (Haemulon flavolineatum),15.973,,,,
2021,1,Hasluns,3,4956,31,french grunt (Haemulon flavolineatum),16.045,,,,
2021,1,Hasluns,3,4956,31,bluestriped grunt (Haemulon sciurus),15.833,,,,
2021,1,Hasluns,3,4956,31,schoolmaster (Lutjanus apodus),23.442,,,,
2021,1,Hasluns,3,4956,31,schoolmaster (Lutjanus apodus),21.320,,,,
2021,1,Hasluns,3,4956,31,schoolmaster (Lutjanus apodus),25.501,,,,
2021,1,Hasluns,3,4956,31,schoolmaster (Lutjanus apodus),18.800,,,,
2021,1,Hasluns,3,4982,21,french grunt (Haemulon flavolineatum),17.020,,,,
2021,1,Hasluns,3,4988,76,schoolmaster (Lutjanus apodus),21.532,,,,
2021,1,Hasluns,3,4991,76,french grunt (Haemulon flavolineatum),18.416,,,,
2021,1,Hasluns,3,4993,76,schoolmaster (Lutjanus apodus),18.957,,,,
2021,1,Hasluns,3,4993,76,schoolmaster (Lutjanus apodus),12.191,,,,
2021,1,Hasluns,3,5000,32,french grunt (Haemulon flavolineatum),13.102,,,,
2021,1,Hasluns,3,5000,32,french grunt (Haemulon flavolineatum),8.790,,,,
2021,1,Hasluns,3,5001,32,foureye butterfly (Chaetodon capistratus),5.389,,,,
2021,1,Hasluns,3,5009,11,french grunt (Haemulon flavolineatum),17.979,,,,
2021,1,Hasluns,3,5012,11,french grunt (Haemulon flavolineatum),16.447,,,,
2021,1,Hasluns,3,5013,11,unkown species,8.301,,,,
2021,1,Hasluns,3,5013,11,bluehead wrasse intermediate/juvenile phase (Thalassoma bifasciatum),10.866,,,,
2021,1,Hasluns,3,5025,18,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),7.736,,,,
2021,1,Hasluns,3,5025,18,french grunt (Haemulon flavolineatum),14.708,,,,
2021,1,Hasluns,3,5029,18,longfin damselfish (Stegastes diencaeus),5.744,,,,
2021,1,Hasluns,3,5041,44,longfin damselfish (Stegastes diencaeus),7.119,,,,
2021,1,Hasluns,3,5041,44,unknown species,20.345,,,,
2021,1,Hasluns,3,5048,10,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.498,,,,
2021,1,Hasluns,3,5048,10,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),3.417,,,,
2021,1,Hasluns,3,5048,10,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.406,,,,
2021,1,Hasluns,3,5048,10,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),1.531,,,,
2021,1,Hasluns,3,5048,10,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.763,,,,
2021,1,Hasluns,3,5048,10,french grunt (Haemulon flavolineatum),17.709,,,,
2021,1,Hasluns,3,5053,77,longfin damselfish (Stegastes diencaeus),7.392,,,,
2021,1,Hasluns,3,5053,77,fairy basslet (Gramma loreto),5.915,,,,
2021,1,Hasluns,3,5056,22,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),4.903,,,,
2021,1,Hasluns,3,5056,22,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.944,,,,
2021,1,Hasluns,3,5056,22,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),1.632,,,,
2021,1,Hasluns,3,5056,22,dusky damselfish (stegastes adustus),8.921,,,,
2021,1,Hasluns,3,5061,22,unkown black and white species,16.810,,,,
2021,1,Hasluns,3,5061,22,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),2.953,,,,
2021,1,Hasluns,3,5061,22,french grunt (Haemulon flavolineatum),17.590,,,,
2021,1,Hasluns,3,5063,22,bluehead wrasse intermediate/juvenile phase (Thalassoma bifasciatum),5.531,,,,
2021,1,Hasluns,3,5063,22,bluehead wrasse intermediate/juvenile phase (Thalassoma bifasciatum),4.098,,,,
2021,1,Hasluns,3,5067,44,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),5.823,,,,
2021,1,Hasluns,3,5067,44,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),3.887,,,,
2021,1,Hasluns,3,5067,44,bluehead wrasse initial/juvenile phase (Thalassoma bifasciatum),4.570,,,,
2021,1,Hasluns,3,5067,44,french grunt (Haemulon flavolineatum),16.028,,,,
2021,1,Hasluns,3,5067,44,french grunt (Haemulon flavolineatum),17.294,,,,
2021,1,Hasluns,3,5068,44,bluehead wrasse terminal phase (Thalassoma bifasciatum),12.762,,,,
2021,1,Hasluns,3,5073,44,french grunt (Haemulon flavolineatum),13.106,,,,
2021,1,Hasluns,3,5073,44,french grunt (Haemulon flavolineatum),14.947,,,,
2021,1,Hasluns,3,5082,59,french grunt (Haemulon flavolineatum),18.154,,,,
2021,1,Hasluns,3,5082,59,schoolmaster (Lutjanus apodus),21.122,,,,
2021,1,Hasluns,3,5095,37,dusky damselfish (stegastes adustus),3.540,,,,
2021,1,Hasluns,3,5095,37,broadstripe goby (Elacatinus prochilos),3.666,,,,
2021,1,Hasluns,3,5095,37,broadstripe goby (Elacatinus prochilos),4.285,,,,
2021,1,Hasluns,3,5095,37,broadstripe goby (Elacatinus prochilos),3.311,,,,
2021,1,Hasluns,3,5111,76,schoolmaster (Lutjanus apodus),23.828,,,,
2021,1,Hasluns,3,5112,76,schoolmaster (Lutjanus apodus),22.030,,,,
2021,1,Hasluns,3,5188,57,bicolor damselfish (Stegastes partitus),3.555,,,,
2021,1,Hasluns,3,5188,57,dusky damselfish (stegastes adustus),4.324,,,,
2021,1,Hasluns,3,5190,57,french grunt (Haemulon flavolineatum),16.560,,,,
2021,1,Hasluns,3,5190,57,french grunt (Haemulon flavolineatum),15.894,,,,
2021,1,Hasluns,3,5190,57,fairy basslet (Gramma loreto),3.727,,,,
2021,1,Hasluns,3,5211,24,bicolor damselfish (Stegastes partitus),5.380,,,,
2021,1,Hasluns,3,5211,24,bicolor damselfish (Stegastes partitus),3.222,,,,
2021,1,Hasluns,3,5211,24,french grunt (Haemulon flavolineatum),23.470,,,,
2021,1,Hasluns,3,5211,24,unknown species (light blue and white),5.491,,,,
2021,1,Hasluns,3,5262,2,french grunt (Haemulon flavolineatum),17.803,,,,
2021,1,Hasluns,3,5262,2,french grunt (Haemulon flavolineatum),19.295,,,,
2021,1,Hasluns,3,5272,15,french grunt (Haemulon flavolineatum),12.362,,,,
2021,1,Hasluns,3,5272,15,longfin damselfish (Stegastes diencaeus),6.523,,,,
2021,1,Hasluns,3,5335,45,neon goby (Elacatinus oceanops),2.478,,,,
2021,1,Hasluns,3,5344,62,french grunt (Haemulon flavolineatum),14.412,,,,
2021,1,Hasluns,3,5344,62,french grunt (Haemulon flavolineatum),13.832,,,,
2021,1,Hasluns,3,5344,62,french grunt (Haemulon flavolineatum),14.151,,,,
2021,1,Hasluns,3,5346,62,reef parrot juvenile (Sparisoma viride),9.069,,,,
2021,1,Hasluns,4,5359,97,unknown species - maybe french grunt,12.096,,,,
2021,1,Hasluns,4,5376,78,french grunt (Haemulon flavolineatum),17.630,,,,
2021,1,Hasluns,4,5379,78,french grunt (Haemulon flavolineatum),14.388,,,,
2021,1,Hasluns,4,5392,73,french grunt (Haemulon flavolineatum),12.563,,,,
2021,1,Hasluns,4,5392,73,schoolmaster (Lutjanus apodus),17.551,,,,
2021,1,Hasluns,4,5392,73,schoolmaster (Lutjanus apodus),18.284,,,,
2021,1,Hasluns,4,5393,73/96,french grunt (Haemulon flavolineatum),13.948,,,,
2021,1,Hasluns,4,5393,73/96,bicolor damselfish (Stegastes partitus),4.288,,,,
2021,1,Hasluns,4,5397,73/96,french grunt (Haemulon flavolineatum),15.111,,,,
2021,1,Hasluns,4,5409,89,"unknown species - small, all black",3.538,damselfish?,,,
2021,1,Hasluns,4,5492,30,french grunt (Haemulon flavolineatum),16.237,,,,
2021,1,Hasluns,4,5495,54,french grunt (Haemulon flavolineatum),14.218,,,,
2021,1,Hasluns,4,5495,54,bluestriped grunt (Haemulon sciurus),20.957,,,,
2021,1,Hasluns,4,5496,54,foureye butterfly (Chaetodon capistratus),7.052,,,,
2021,1,Hasluns,4,5496,54,foureye butterfly (Chaetodon capistratus),6.639,,,,
2021,1,Hasluns,4,5500,54,foureye butterfly (Chaetodon capistratus),6.927,,,,
2021,1,Hasluns,4,5500,54,foureye butterfly (Chaetodon capistratus),6.729,,,,
2021,1,Hasluns,4,5527,84,french grunt (Haemulon flavolineatum),16.512,,,,
2021,1,Hasluns,4,5586,61,bicolor damselfish (Stegastes partitus),5.443,,,,
2021,1,Hasluns,4,5599,98,foureye butterfly (Chaetodon capistratus),9.569,,,,
2021,1,Hasluns,4,5601,98,french grunt (Haemulon flavolineatum),15.922,,,,
2021,1,Hasluns,4,5652,88,sharpnose puffer (Canthigaster rostrata),4.731,,,,
2021,1,Hasluns,4,5686,87,bicolor damselfish (Stegastes partitus),6.571,,,,
2021,1,Hasluns,4,5739,4,bicolor damselfish (Stegastes partitus),6.842,,,,
2021,1,Hasluns,4,5744,4,french grunt (Haemulon flavolineatum),14.662,,,,
2021,1,Hasluns,4,5762,3,french grunt (Haemulon flavolineatum),15.677,,,,
2021,1,Hasluns,4,5763,3,french grunt (Haemulon flavolineatum),15.498,,,,
2021,1,Hasluns,4,5778,67,french grunt (Haemulon flavolineatum),6.958,,,,
2021,1,Hasluns,4,5781,67,unknown species - yellow/white,1.984,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5781,67,unknown species - yellow/white,0.931,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5781,67,unknown species - yellow/white,0.911,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5781,67,unknown species - yellow/white,0.801,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5781,67,unknown species - yellow/white,1.864,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5782,67,french grunt (Haemulon flavolineatum),6.597,,,,
2021,1,Hasluns,4,5796,36,french grunt (Haemulon flavolineatum),14.728,,,,
2021,1,Hasluns,4,5796,36,unknown species - yellow/white,2.824,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),19.150,,,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),16.236,,,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),12.634,,,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),16.595,,,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),15.510,,,,
2021,1,Hasluns,4,5800,36,french grunt (Haemulon flavolineatum),16.508,,,,
2021,1,Hasluns,4,5801,36,doctorfish (Acanthurus chirurgus),13.187,,,,
2021,1,Hasluns,4,5801,36,french grunt (Haemulon flavolineatum),15.532,,,,
2021,1,Hasluns,4,5801,36,"unknown species - all yellow, black spot front dorsal fin",1.768,,,,
2021,1,Hasluns,4,5801,36,"unknown species - all yellow, black spot front dorsal fin",4.960,,,,
2021,1,Hasluns,4,5801,36,"unknown species - all yellow, black spot front dorsal fin",3.241,,,,
2021,1,Hasluns,4,5801,36,"unknown species - all yellow, black spot front dorsal fin",2.438,,,,
2021,1,Hasluns,4,5802,36,unknown species - black/white or blue stripes,3.939,,,,
2021,1,Hasluns,4,5811,90,french grunt (Haemulon flavolineatum),13.073,,,,
2021,1,Hasluns,4,5811,90,"unknown species - all yellow, black spot front dorsal fin",3.845,,,,
2021,1,Hasluns,4,5814,90,french grunt (Haemulon flavolineatum),13.698,,,,
2021,1,Hasluns,4,5819,38,unknown species - yellow/white,3.111,possible bluehead wrasse juvenile/initial phase - all yellow variation (Thalassoma bifasciatum),,,
2021,1,Hasluns,4,5819,38,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.712,all yellow variation,,,
2021,1,Hasluns,4,5820,38,french grunt (Haemulon flavolineatum),12.297,,,,
2021,1,Hasluns,4,5822,38,french grunt (Haemulon flavolineatum),12.294,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),13.749,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),13.051,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),14.377,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),15.803,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),12.664,,,,
2021,1,Hasluns,4,5830,4,french grunt (Haemulon flavolineatum),12.536,,,,
2021,1,Hasluns,4,5830,4,smallmouth grunt (Haemulon chrysargyreum) ,11.676,,,,
2021,1,Hasluns,4,5830,4,smallmouth grunt (Haemulon chrysargyreum) ,14.834,,,,
2021,1,Hasluns,4,5830,4,schoolmaster (Lutjanus apodus),18.563,,,,
2021,1,Hasluns,4,5831,4,schoolmaster (Lutjanus apodus),25.910,,,,
2021,1,Hasluns,4,5831,4,unknown species - all dark (possibly black),8.023,,,,
2021,1,Hasluns,4,5835,4,french grunt (Haemulon flavolineatum),17.742,,,,
2021,1,Hasluns,4,5836,4,french grunt (Haemulon flavolineatum),14.148,,,,
2021,1,Hasluns,4,5846,27,unknown damselfish sp. ,2.225,bicolor damselfish?,,,
2021,1,Hasluns,4,5864,41,foureye butterfly (Chaetodon capistratus),11.748,,,,
2021,1,Hasluns,4,5864,41,foureye butterfly (Chaetodon capistratus),11.026,,,,
2021,1,Hasluns,4,5866,41,blue tang (Acanthurus coeruleus),13.711,,,,
2021,1,Hasluns,4,5866,41,french grunt (Haemulon flavolineatum),19.916,,,,
2021,1,Hasluns,4,5866,41,unknown species - black and white,6.102,,,,
2021,1,Hasluns,4,5867,41,foureye butterfly (Chaetodon capistratus),12.647,,,,
2021,1,Hasluns,4,5870,41,french grunt (Haemulon flavolineatum),16.271,,,,
2021,1,Hasluns,4,5884,16,"unknown species - black, white, yellow by front of snout",4.667,,,,
2021,1,Hasluns,4,5903,58,french grunt (Haemulon flavolineatum),15.078,,,,
2021,1,Hasluns,4,5903,58,french grunt (Haemulon flavolineatum),15.900,,,,
2021,1,Hasluns,4,5906,58,french grunt (Haemulon flavolineatum),15.000,,,,
2021,1,Hasluns,4,5906,58,french grunt (Haemulon flavolineatum),16.060,,,,
2021,1,Hasluns,4,5906,58,blue tang (Acanthurus coeruleus),8.782,,,,
2021,1,Hasluns,4,5907,58,french grunt (Haemulon flavolineatum),17.556,new fish in frame,,,
2021,1,Hasluns,4,5907,58,french grunt (Haemulon flavolineatum),13.035,,,,
2021,1,Hasluns,4,5907,58,french grunt (Haemulon flavolineatum),16.167,,,,
2021,1,Hasluns,4,5910,58,"unknown species - black, yellow, white",3.684,,,,
2021,1,Hasluns,4,5912,58,french grunt (Haemulon flavolineatum),16.776,,,,
2021,1,Hasluns,4,5912,58,french grunt (Haemulon flavolineatum),15.066,,,,
2021,1,Hasluns,4,5912,58,french grunt (Haemulon flavolineatum),16.539,,,,
2021,1,Hasluns,4,5920,55,"unknown species - black, yellow, white",3.520,,,,
2021,1,Hasluns,4,5924,55,smallmouth grunt (Haemulon chrysargyreum) ,18.168,,,,
2021,1,Hasluns,4,5924,55,french grunt (Haemulon flavolineatum),14.978,,,,
2021,1,Hasluns,4,5926,55,french grunt (Haemulon flavolineatum),16.223,,,,
2021,1,Hasluns,4,5940,51,french grunt (Haemulon flavolineatum),9.275,,,,
