Array,X,Y,CameraID,Date01,Date02,Date03,Date04,Date05,Date06,Date02_1,Date03_1,Date04_1,Date05_1,Date06_1,arable,bog,bwoodland,coast,cwoodland,edge,elevation,freshwater,gorse,grassland,heather,igrassland,montane,mwoodland,nearprimar,nearsecond,primarylen,rain,riverlengt,roads,rock,ruggedness,secondleng,sgrassland,slope,snow,temperatur,urban,woodland
Inverlael,222817,886453,LAEL-014,NA,NA,NA,NA,0,0,NA,NA,NA,1044,1051,0,1,0,5.255,0,0,504.079,0.920817,0,0,0,0,0,0,4.5,5.21261,0,182.912,0,4.5,3.13993,273.603,0,0,4.82149,5.83167,6.34472,4.74454,0
Inverlael,221787,888134,LAEL-015,NA,NA,NA,NA,0,0,NA,NA,NA,1043,1050,0,0.185082,0,4.55116,0,0,544.691,0.404767,0,0.485068,0.32985,0,0,0,3.99728,5.20297,0,182.912,0.170309,4,5.26126,446.22,0,0.485068,4.33743,5.83167,6.34472,4.36483,0
Inverlael,220563,887975,LAEL-016,NA,NA,NA,NA,0,0,NA,NA,NA,1043,1050,0,0.524834,0,3.55116,0,0,518.814,0.191924,0.475166,0,0,0,0,0,3.00728,4.46871,0,142.787,0,2.5,5.88635,356.952,0,0,6.34998,2.85444,9.34861,3.36891,0
Inverlael,219534,888322,LAEL-017,NA,NA,NA,NA,0,0,NA,NA,NA,1043,1050,0,0.640464,0,2.75827,0,0,377.992,0.137856,0.275971,0,0.0230251,0,0,0,2.01728,3.63975,0,142.787,0.903604,1.5,7.02656,381.809,0,0,3.07362,2.85444,9.34861,2.22092,0
Inverlael,218392,887925,LAEL-018,NA,NA,NA,NA,0,0,NA,NA,NA,1043,1050,0,0.102879,0.00190314,1.05116,0,0.113637,328.324,0.350152,0.757899,0,0.137318,0,0,0,0.487279,2.21099,0,142.787,0.37892,0.5,6.79635,347.978,0,0,10.4066,2.85444,9.34861,0.868909,0.00190314
Inverlael,217628,887228,LAEL-019,NA,NA,NA,NA,1,0,NA,NA,NA,1042,1049,0,0,0.00370102,0.255,0.230225,0.613605,25.3506,1.05702,0.066983,0.429608,0,0,0,0,0.18,1.54811,0.313329,142.787,0,0,5.75154,348.24,0,0.429608,12.4668,2.85444,9.34861,1.38062,0.00370102
Inverlael,221864,887044,LAEL-020,NA,NA,NA,NA,0,0,NA,NA,NA,1040,1047,0,0.935117,0,4.255,0,0,471.68,0.0183333,0.036214,0,0.0286687,0,0,0,3.69,4.41971,0,182.912,0.738071,3.70711,4.07514,309.931,0,0,3.12953,5.83167,6.34472,3.95165,0
Laggan,255942,789856,LAGG-001,1,0,1,1,1,1,1076,1083,1090,1097,1104,0,0,0.0474595,54.4144,0.0355426,0.325677,257.049,0.073654,0,0.817093,0.0735118,0.215711,0,0,0.09,3.32707,0.512141,161.076,0.51867,0.5,1.06021,321.104,0,0.601382,2.43325,5.85444,7.15361,1.63347,0.0474595
Laggan,258912,791715,LAGG-002,0,0,1,1,1,1,1076,1083,1090,1097,1104,0,0,0,54.745,0.420824,0.834065,281.082,0.0872338,0.0222709,0.490606,0.0662985,0.0782808,0,0,0.18,1.98229,0.526395,138.999,0.480395,0,0.694606,284.816,0,0.412325,11.0624,6.31833,6.62194,2.56589,0
Laggan,260415,792027,LAGG-003,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0.0129474,0.00704093,54.245,0.238337,1.02145,412.906,0.964377,0.0555778,0.292798,0.393299,0,0,0,0.890955,2.00347,0,138.999,0,0.707107,1.33742,276.054,0,0.292798,5.2605,6.31833,6.62194,2.59572,0.00704093
Laggan,259820,791008,LAGG-004,0,0,1,0,0,0,1077,1084,1091,1098,1105,0,0,0.0360794,55.245,0.0833803,0.667997,441.439,1.12971,0.395643,0.300588,0.0743437,0,0,0,1.04912,2.815,0,139.076,0,1,0.367071,336.844,0,0.300588,7.42055,5.82611,6.99722,3.48011,0.0360794
Laggan,257826,791224,LAGG-005,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0,0,55.245,0.936173,0.378664,263.16,0.239454,0,0.0544782,0,0,0,0,0.307279,2.08385,0,139.076,0.589871,0.5,1.3243,392.088,0,0.0544782,3.24066,5.82611,6.99722,3.04104,0
Laggan,256335,790796,LAGG-006,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0,0.00207305,55.1215,0.758469,0.818983,321.016,0.535,0.0281335,0.211325,0,0,0,0,0.18,2.325,0.520632,161.076,0,0,1.24974,445.115,0,0.211325,10.8883,5.85444,7.15361,2.34057,0.00207305
Laggan,258243,788724,LAGG-007,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0,0.00306703,56.293,0.296365,0.81134,452.688,0.580711,0.538283,0.162285,0,0,0,0,2.32456,4.77518,0,139.076,0,2,1.81886,436.849,0,0.162285,24.1918,5.82611,6.99722,4.34057,0.00306703
Laggan,257266,790308,LAGG-008,0,0,1,0,0,0,1076,1083,1090,1097,1104,0,0.00138683,0.022718,55.9143,0.595325,0.807727,320.294,0.035,0.124813,0.0946653,0.0513381,0,0,0,0.434558,2.9792,0,139.076,0.444863,0.5,0.542635,216.641,0,0.0946653,9.27959,5.82611,6.99722,3.13347,0.022718
Laggan,258851,790492,LAGG-009,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0,0,55.745,0.464654,0.199249,301.299,0.0943049,0,0.111525,0.42382,0,0,0,0.471838,2.98229,0,139.076,0.769583,0.5,0.622756,281.969,0,0.111525,6.04459,5.82611,6.99722,3.56589,0
Laggan,258230,789733,LAGG-010,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0,0,56.6902,0.991742,0.193443,311.206,0.105,0.00825831,0,0,0,0,0,1.33456,3.77518,0,139.076,0.146,1,1.00418,200.005,0,0,2.11206,5.82611,6.99722,3.945,0
Laggan,259770,789819,LAGG-011,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0.653321,0,56.245,0.324511,0.110924,423.57,0.892487,0,0.022168,0,0,0,0,1.99919,4.315,0,139.076,0,1.91421,0.92364,322.894,0,0.022168,5.75084,5.82611,6.99722,4.47886,0
Laggan,255467,789024,LAGG-012,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0,0.278039,53.5002,0.257284,0.891822,290.954,0.235706,0,0.425081,0.0395962,0.215,0,0,0.614558,3.90728,0,161.076,0,0.5,1.90401,227.249,0,0.210081,4.09906,5.85444,7.15361,1.13347,0.278039
Laggan,257398,788114,LAGG-013,0,1,1,0,0,0,1076,1083,1090,1097,1104,0,0.0178725,0,55.0859,0.22668,0.058905,348.474,0.235,0.0280163,0,0.727431,0,0,0,2.39912,4.9792,0,139.076,0.531346,2.20711,2.11175,311.259,0,0,2.10854,5.82611,6.99722,3.54768,0
Laggan,258421,793239,LAGG-014,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0.0119502,0.0120471,53.245,0.914394,0.855555,392.507,0.260919,0.0300414,0.0315669,0,0,0,0,1.23551,0.302778,0,138.999,0,0.5,2.34785,360.388,0,0.0315669,24.2593,6.31833,6.62194,0.865,0.0120471
Laggan,256260,788507,LAGG-015,1,0,1,1,0,1,1077,1084,1091,1098,1105,0,0,0.050197,54.293,0.692508,0.707806,343.364,0.342635,0.238375,0.0138118,0.0051073,0,0,0,1.58007,4.325,0,161.076,0,1.41421,1.83957,191.466,0,0.0138118,5.38061,5.85444,7.15361,2.34057,0.050197
Laggan,260682,793053,LAGG-016,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0,0,53.245,0.384301,1.20259,413.262,0.674849,0.375132,0.0635631,0.177004,0,0,0,0.509117,1.29258,0,138.999,0,0.5,2.31057,318.258,0,0.0635631,11.1359,6.31833,6.62194,1.38861,0
Laggan,259643,792769,LAGG-017,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0,0,53.745,0.897451,0.502206,342.018,0.38916,0,0.0938682,0.00868112,0,0,0,0.217279,1.315,0.346041,138.999,0,0,1.93364,325.894,0,0.0938682,10.4969,6.31833,6.62194,1.99426,0
Laggan,257790,792365,LAGG-018,0,0,0,0,0,0,1077,1084,1091,1098,1105,0,0,0.111162,53.745,0.451125,1.39227,442.762,0.974784,0.10474,0.263434,0.0695388,0,0,0,1.50551,0.583848,0,138.999,0,1,2.57144,468.169,0,0.263434,29.4738,6.31833,6.62194,1.54104,0.111162
Laggan,257210,789239,LAGG-019,0,0,0,0,0,0,1076,1083,1090,1097,1104,0,0,0,55.5001,0.860212,0.625181,321.301,0.325609,0,0.139788,0,0,0,0,1.40912,3.9792,0,139.076,0.455367,1.20711,0.925355,205.332,0,0.139788,2.44089,5.82611,6.99722,3.13347,0
Laggan,257063,791746,LAGG-020,1,0,0,1,0,0,1076,1083,1090,1097,1104,0,0,0,54.8672,0.256704,1.57202,469.438,0.647487,0.163266,0.389134,0.190895,0,0,0,0.99,1.4792,0,138.999,0,1,1.54263,469.452,0,0.389134,15.9156,6.31833,6.62194,2.74815,0
Letterewe,185431,882616,LETT-01,1,1,0,0,0,0,762,769,776,783,790,0,0,0,0.245,0.256907,0,10.6944,1.72489,0,0,0,0,0,0,1.25095,6.63006,0,168.448,0,1,3.1572,37.6888,0,0,2.32603,2.45833,9.22639,1.66543,0
Letterewe,187352,883429,LETT-02,1,1,1,1,0,0,762,769,776,783,790,0,0,0.0215954,0.384767,0,0.155368,7.0151,0.129497,0.069861,0.0696779,0.212736,0.0541421,0,0,0.18,4.80163,0.507683,165.759,0.370227,0,3.3182,49.1907,0,0.0155358,0.904746,2.11556,9.71972,0.005,0.0215954
Letterewe,186565,881057,LETT-03,NA,0,0,0,1,0,764,771,778,785,792,0,0.0203319,0.0940916,1.40062,0,0.302927,23.3829,0.567487,0.311015,0.318923,0.255639,0.0481418,0,0,0.577279,7.50874,0,174.603,0,0,1.5253,88.602,0,0.270781,6.86406,2.37611,9.63194,0.373345,0.0940916
Letterewe,188160,881074,LETT-04,NA,0,0,0,0,0,764,771,778,785,792,0,0,0,2.90062,0,0,60.4601,0.251924,0,0,1,0,0,0,2.03647,7.5253,0,174.603,0,1.91421,0.76435,108.637,0,0,2.19219,2.37611,9.63194,1.87335,0
Letterewe,192618,875605,LETT-05,NA,NA,NA,0,0,0,NA,NA,774,781,788,0,0,0,9.6788,0,0,613.278,0.776899,0,0.276234,0.0203385,0,0.703428,0,5.29456,5.14035,0,173.518,0,5.12132,0.924767,573.461,0,0.276234,18.5053,2.35556,9.79361,5.05947,0
Letterewe,191713,876451,LETT-06,NA,NA,NA,0,0,0,NA,NA,774,781,788,0,0,0,8.26459,0,0,434.256,0.253545,0.94566,0,0.0543402,0,0,0,5.57845,6.55457,0,201.61,0.713423,5.44975,1.14205,519.293,0,0,25.2854,3.58333,8.30528,6.19205,0
Letterewe,192310,877705,LETT-07,NA,NA,NA,0,0,0,NA,NA,777,784,791,0,0,0,8.35037,0,0,248.952,0.102081,0.0340488,0.621366,0.299409,0,0,0,6.79213,7.34746,0,201.61,0.663687,6.65686,0.555,356.414,0,0.621366,3.96682,3.58333,8.30528,6.93486,0
Letterewe,187912,882244,LETT-08,NA,NA,NA,0,0,0,NA,NA,777,784,791,0,0.000486027,0,2.09187,0,0,78.8586,0.356777,0,0,0.951287,0,0,0,0.980955,6.3182,0,165.759,0,0.707107,1.76435,96.1358,0,0,5.60864,2.11556,9.71972,1.325,0
Letterewe,186771,882662,LETT-09,1,1,0,0,1,0,762,769,776,783,790,0,0.00565697,0.05677,1.275,0.449361,0.327353,40.5084,0.484767,0.104002,0,0.287937,0,0,0.0962721,0.09,6.00874,0.531558,165.759,0.0735666,0,2.73241,106.366,0,0,8.74154,2.11556,9.71972,1.12418,0.153042
Letterewe,191573,874279,LETT-10,NA,NA,NA,0,0,0,NA,NA,774,781,788,0,0,0.532982,9.86248,0,0.930439,20.0664,0.21354,0.204151,0,0,0,0,0,3.43279,4.21859,0,173.518,0,3.20711,2.33898,284.865,0,0,8.04399,2.35556,9.79361,3.69205,0.532982
Letterewe,190721,877132,LETT-11,0,0,0,0,0,0,764,771,778,785,792,0,0,0,7.05748,0,0,199.691,0.185,0.522074,0.135867,0.342059,0,0,0,5.51558,7.46878,0,174.603,0.501945,5.53553,2.01778,314.224,0,0.135867,8.21055,2.37611,9.63194,5.64197,0
Letterewe,189117,878072,LETT-12,0,0,0,0,0,0,763,770,777,784,791,0,0.130447,0.00240902,5.14327,0.054654,0.319648,90.075,0.121066,0,0.414248,0.359139,0,0,0,3.57551,9.0901,0,174.603,0.514803,3.20711,2.08577,167.202,0,0.414248,6.01081,2.37611,9.63194,3.72775,0.00240902
Letterewe,189284,876707,LETT-13,1,1,0,0,0,0,763,770,777,784,791,0,0.00659286,0.342558,6.32694,0,0,11.8682,0.161673,0,0.0619225,0,0.0619225,0,0,4.20926,7.75412,0,174.603,0,4.32843,3.42123,153.419,0,0,7.27289,2.37611,9.63194,5.06959,0.342558
Letterewe,190059,875790,LETT-14,1,0,0,0,0,1,763,770,777,784,791,0,0,0.418721,7.74116,0.0248925,1.38127,32,0.355195,0.314188,0.108171,0,0.108171,0,0,3.9547,6.33991,0,183.115,0,3.62132,2.84276,219.257,0,0,10.525,2.95556,9.09305,5.51927,0.418721
Letterewe,190658,875092,LETT-15,1,0,0,0,0,0,763,770,777,784,791,0,0,0.365265,8.44826,0,1.05854,29.098,0.288952,0.353551,0,0,0,0,0,3.6911,5.6328,0,183.115,0,3.53553,2.75697,412.056,0,0,16.4868,2.95556,9.09305,4.81217,0.365265
Letterewe,190740,875982,LETT-16,0,1,0,0,0,0,764,771,778,785,792,0,0,0,7.47511,0,0,219.485,0.630091,0.887923,0.112077,0,0,0,0,4.71838,6.46878,0,183.115,0.0479793,4.53553,2.34276,410.933,0,0.112077,7.70241,2.95556,9.09305,5.81217,0
Letterewe,193753,876668,LETT-17,NA,1,1,0,0,0,763,770,777,784,791,0,0,0.0527837,10.0772,0,0.242543,244.952,0.463805,0.226777,0.335965,0.351876,0,0,0,6.53912,5.72614,0,201.61,0,5.91421,0.645,669.739,0,0.335965,29.4641,3.58333,8.30528,5.64525,0.0527837
Letterewe,189043,879657,LETT-18,NA,0,0,0,0,1,763,770,777,784,791,0,0,0.0354192,4.52194,0,0.445442,27.2347,0.075,0.490191,0.345348,0.129042,0,0,0,3.27728,9.43952,0,174.603,0.693297,3,0.585772,112.749,0,0.345348,2.65261,2.37611,9.63194,3.10643,0.0354192
Letterewe,190103,879590,LETT-19,0,0,0,0,0,0,761,768,775,782,789,0,0,0.0649243,5.52194,0.251672,0.642568,126.515,0.555757,0.0855849,0,0.597819,0,0,0,4.26728,9.85373,0,174.603,0,4,1.40418,199.336,0,0,17.452,2.37611,9.63194,4.10643,0.0649243
Letterewe,190350,878950,LETT-20,1,1,1,1,0,0,761,768,775,782,789,0,0,0.0526024,5.72905,0.912971,0.238252,93.9365,0.10324,0.0344268,0,0,0,0,0,4.23,9.67589,0,174.603,0.909851,4.5,2.11128,170.907,0,0,4.41802,2.37611,9.63194,4.31354,0.0526024
Lochaline,166794,752148,LOCH-01,NA,NA,1,0,0,0,NA,920,927,934,941,0,0.310396,0.234602,7.47437,0.010465,0.549806,11.0303,0.290178,0,0.300436,0.0420549,0.00224811,0,0,4.03831,0.246777,0,210.393,0.25105,0.5,0.637193,157.862,0.174492,0.298188,2.0666,2.47389,8.67195,3.72525,0.234602
Lochaline,169067,749919,LOCH-02,NA,0,0,1,0,0,911,918,925,932,939,0,0.545023,0.0149784,4.84477,0.0438801,0.399736,38.7678,0.478995,0,0.396119,0,0,0,0,0.72,0.218981,0,201.376,0,0,0.767071,71.4964,0.285354,0.396119,3.46517,2.94222,8.32055,0.679619,0.0149784
Lochaline,166901,749429,LOCH-03,NA,1,1,1,0,1,911,918,925,932,939,0,0.0665732,0,4.97437,0.570766,0.0846438,248.065,0.184069,0.0336809,0.0498492,0.279131,0,0,0,3.02912,1.45229,0,201.376,0.524676,1.20711,0.646482,392.587,0,0.0498492,19.907,2.94222,8.32055,3.0425,0
Lochaline,168036,750667,LOCH-04,NA,1,0,0,0,0,911,918,925,932,939,0.0833925,0.0590847,0.020353,5.35305,0.197971,0,9.01229,0,0,0.0226943,0,0.0226943,0,0,1.87456,0.349712,0,201.376,0.0475933,0,0.767904,196.296,0.0241154,0,0.218036,2.94222,8.32055,1.635,0.020353
Lochaline,168542,748878,LOCH-05,NA,1,1,0,0,0,911,918,925,932,939,0.0101717,0,0,3.88412,0.989828,0,180.882,0.858909,0,0,0,0,0,0,0.9,0.745968,0,201.376,0,1,1.97418,253.11,0,0,7.25244,2.94222,8.32055,0.847566,0
Lochaline,166388,750575,LOCH-06,NA,NA,0,0,0,0,NA,920,927,934,941,0,0,0,6.18148,0.536591,0.189232,163.04,0.204779,0.0312143,0,0.432195,0,0,0,3.85456,1.14773,0,202.403,0,1,0.523345,423.373,0,0,24.1901,2.53611,8.85861,3.635,0
Lochaline,165216,749706,LOCH-07,NA,0,1,0,0,1,909,916,923,930,937,0,0.0692309,0.0197193,5.07912,0.883008,0.393971,300.508,0.101583,0,0.0280418,0,0,0,0,4.26463,2.56194,0,202.403,0.511227,2.41421,1.89075,344.282,0,0.0280418,10.4884,2.53611,8.85861,4.20467,0.0197193
Lochaline,164400,748391,LOCH-08,NA,0,0,1,0,0,909,916,923,930,937,0,0.0129318,0,3.66491,0.963618,0,220.602,0.350727,0,0.0017297,0.0217205,0.0017297,0,0,2.82728,3.97616,0,202.403,0.454529,2.82843,2.80496,294.73,0,0,13.0699,2.53611,8.85861,2.79045,0
Lochaline,165937,747873,LOCH-09,NA,0,0,0,1,0,910,917,924,931,938,0,0,0.027418,3.91901,0.939263,0.245986,278.13,0.0375592,2.12E-05,0.0332979,0,0,0,0,2.79,3.14194,0,202.403,0,2.82843,2.32045,268.204,0,0.0332979,8.69211,2.53611,8.85861,2.99964,0.027418
Lochaline,167357,748019,LOCH-10,NA,1,0,0,0,1,910,917,924,931,938,0,0,0,3.26726,1,0,247.533,0.035,0,0,0,0,0,0,1.83463,2.275,0,201.376,0.577306,1.70711,2.35359,322.206,0,0,7.74863,2.94222,8.32055,2.06506,0
Lochaline,168758,747234,LOCH-11,NA,1,1,1,1,1,909,916,923,930,937,0,0,0.414324,1.88412,0.461175,0,94.8048,0.0880556,0,0.114237,0.00357851,0.11175,0,0,0,1.13217,0.576197,201.376,0.338563,0,3.27964,189.597,0,0.00248647,8.71271,2.94222,8.32055,1.35418,0.414324
Lochaline,168235,751778,LOCH-12,NA,NA,0,0,0,0,NA,920,927,934,941,0,0,0.144328,6.35305,0,0,9,0.0838909,0,0,0,0,0,0.0777295,2.28463,0.832462,0,210.393,0,0.707107,0.709203,173.088,0,0,0,2.47389,8.67195,2.01815,0.222058
Lochaline,163528,747260,LOCH-13,0,0,0,0,0,0,915,920,927,934,941,0,0,0,2.54359,0.758056,0.355432,160.229,0.622947,0,0.241944,0,0.151411,0,0,1.17,5.45391,0,202.403,0,1,4.20024,186.144,0,0.0905337,11.1039,2.53611,8.85861,1.08335,0
Lochaline,163894,748067,LOCH-14,NA,0,0,0,0,0,909,916,923,930,937,0,0.284024,0,2.9578,0.715976,0,278.645,0.4728,0,0,0,0,0,0,2.16,4.68327,0,202.403,0,2.12132,3.51207,302.216,0,0,12.0388,2.53611,8.85861,2.08335,0
Lochaline,168132,745804,LOCH-15,NA,0,0,0,1,0,910,917,924,931,938,0.00336268,0,0.229447,0.38234,0.064302,0,12.4529,0.638198,0,0.213435,0,0.213435,0,0,0.18,2.55224,0.366894,172.486,0,0,2.11403,131.687,0,0,5.84675,1.54889,9.75167,0.519052,0.229447
Lochaline,169456,751130,LOCH-16,NA,1,0,0,0,0,909,916,923,930,937,0,0,0.032489,5.84477,0,0.0776906,23.4645,0.243922,0,0.38394,0.231146,0.0716839,0,0,1.10823,1.01933,0,201.376,0,1,0.59234,169.762,0,0.312256,7.84929,2.94222,8.32055,0.811041,0.032489
Lochaline,161165,746601,LOCH-17,NA,NA,0,0,0,0,NA,920,927,934,941,0,0,0.00120437,0.368598,0.151918,0,2.49002,0.0961689,0,0.169019,0,0.169019,0,0,0.09,4.01354,0.52593,196.544,0.373726,0,6.29065,128.64,0,0,2.10286,1.57556,9.76806,0.402635,0.00120437
Lochaline,162102,746673,LOCH-18,0,0,0,0,0,0,911,918,925,932,939,0,0,0.366845,0.836482,0,0,37.9733,0.24406,0,0.620883,0,0.620402,0,0,0.217279,4.97758,0.279285,202.403,0,0,5.29065,141.487,0,0.000481342,5.05937,2.53611,8.85861,0.205355,0.366845
Lochaline,165229,745523,LOCH-19,0,0,0,0,0,0,915,922,929,936,943,0.000098788,0,0.0354204,2.26241,0.0612464,0.0785919,79.1571,0.408492,0,0.809207,0.094027,0.730813,0,0,0.36,5.25349,0,203.745,0,0.5,1.87643,156.634,0,0.0783943,12.2637,2.305,9.075,1.79133,0.0354204
Lochaline,166641,745204,LOCH-20,NA,1,0,1,0,0,909,916,923,930,937,0,0,0.0193896,0.830624,0.127629,0.122824,45.9364,0.0608333,0.0610844,0.791897,0,0.767886,0,0,0.09,3.9606,0.534816,172.486,0.543718,0,0.451213,119.147,0,0.0240107,5.80739,1.54889,9.75167,0.887071,0.0193896
Lochaline,164974,747002,LOCH-21,NA,1,1,1,1,1,909,916,923,930,937,0,0,0.102123,3.54359,0.888397,0,230.11,0.286777,0,0.00948,0,0.00948,0,0,1.52095,4.55355,0,202.403,0,1.70711,3.06011,251.099,0,0,7.45512,2.53611,8.85861,1.58543,0.102123
North Glen Affric,230856,826861,NGA-01,1,1,1,1,1,1,630,637,644,651,658,0,0,0.352554,33.8703,0.142731,0.330735,135.233,0.469071,0.084059,0.380146,0,0.369794,0,0.0263608,5.83301,0.342355,0,142.141,0.247793,0.5,1.79347,211.853,0.66677,0.0103523,6.60028,5.01722,7.68639,0.0877961,0.378914
North Glen Affric,231453,826415,NGA-02,0,0,1,0,0,0,630,637,644,651,658,0,0,0.00176934,33.5774,0.663457,0.518481,231.806,0.795477,0.109824,0.158855,0.0223178,0.144976,0,0.0437773,6.05933,0.697861,0,142.141,0,0.707107,2.12364,268.688,0,0.0138786,8.79241,5.01722,7.68639,0.717904,0.0455466
North Glen Affric,231410,828275,NGA-03,1,0,1,1,1,1,630,637,644,651,658,0,0,0.119775,32.9561,0.542137,0.67485,132.398,0.225,0.0685397,0.23776,0,0.170523,0,0.0317881,4.62838,0.0826777,0,142.141,0,0,2.91479,216.792,0.496603,0.0672374,9.10507,5.01722,7.68639,0.813345,0.151563
North Glen Affric,232036,827755,NGA-04,0,1,1,0,0,1,631,638,645,652,659,0,0,0.0297257,32.1632,0.00786241,0.312589,280.835,0.117782,0.876919,0.0173768,0.0649777,0,0,0,4.65926,0.951768,0,142.158,0.619663,0.5,3.20768,238.372,0,0.0173768,6.77849,5.03722,7.54972,1.26648,0.0297257
North Glen Affric,232201,828833,NGA-05,0,1,0,1,1,1,631,638,645,652,659,0,0,0.0562286,31.5419,0.0596659,0.660312,247.695,0.483345,0.684505,0,0.199601,0,0,0,3.66926,0.325061,0,142.158,0,0.5,3.62189,298.328,0,0,5.19344,5.03722,7.54972,2.22756,0.0562286
North Glen Affric,232955,829812,NGA-06,1,1,1,1,0,0,631,638,645,652,659,0,0,0.0846387,30.8348,0.173534,1.09609,178.271,0.623757,0.518212,0.122999,0.100616,0,0,0,2.46463,0.267739,0,142.158,0,0.5,4.67035,261.753,0.0652499,0.122999,2.2325,5.03722,7.54972,2.12187,0.0846387
North Glen Affric,226463,823492,NGA-07,0,1,1,0,1,1,631,638,645,652,659,0,0,0.0606284,34.3238,0.939372,0,307.85,0.055,0,0,0,0,0,0,11.216,1.25378,0,204.91,0.50728,1.20711,2.3779,334.238,0,0,14.7556,5.63389,6.81639,5.86582,0.0606284
North Glen Affric,229749,826781,NGA-08,1,1,1,1,1,1,631,638,645,652,659,0,0,0.0402522,35.0774,0.0885315,0.11206,103.82,0.267487,0.0631251,0.76658,0.0317452,0.613834,0,0,6.70213,0.388492,0,142.141,0.421637,0,0.498492,239.796,0,0.152746,6.17814,5.01722,7.68639,1.12317,0.0402522
North Glen Affric,231306,828824,NGA-09,NA,0,1,1,0,0,629,636,643,650,657,0,0,0.112675,32.5419,0.0324493,0.531563,80.6269,0.164246,0.128554,0.726322,0,0.726322,0,0,4.08838,0.245431,0,142.141,0.524106,0,3.32692,202.701,0.108028,0,1.52588,5.01722,7.68639,1.81335,0.112675
North Glen Affric,230163,827660,NGA-10,NA,0,1,0,0,1,629,636,643,650,657,0,0,0.121728,34.1632,0.821842,0.315307,173.819,0.578626,0.0115517,0.0448786,0,0.030857,0,0,5.48845,0.682328,0,142.141,0,0.5,1.2056,236.857,0,0.0140216,22.4835,5.01722,7.68639,0.58854,0.121728
North Glen Affric,230279,824952,NGA-11,NA,0,0,1,0,0,629,636,643,650,657,0,0,0.0100392,35.1987,0.95778,0,246.349,0.895061,0,0,0.00474253,0,0,0,7.9994,0.886175,0,173.497,0,0.707107,1.74288,287.637,0,0,1.96776,4.95889,7.52083,2.23447,0.0100392
North Glen Affric,226184,823198,NGA-12,NA,1,1,0,0,0,629,636,643,650,657,0,0,0.00209657,34.1167,0.997903,0,327.505,0.445,0,0,0,0,0,0,10.9118,0.846482,0,204.91,0,0.707107,2.08501,334.238,0,0,10.7276,5.63389,6.81639,6.07292,0.00209657
North Glen Affric,228501,824244,NGA-13,NA,1,1,1,1,1,628,635,642,649,656,0,0,0.042118,36.5309,0.938668,0.172344,214.186,0.466053,0.0192139,0,0,0,0,0,9.80955,0.0275,0,173.497,0.0601703,0,2.78844,196.997,0.671782,0,4.53362,4.95889,7.52083,4.0629,0.042118
North Glen Affric,229401,823850,NGA-14,NA,1,1,1,0,1,629,636,643,650,657,0,0,0,36.6129,0.921835,0.262451,254.303,0.601335,0.0578044,0.0203609,0,0,0,0,9.39948,1.01532,0,173.497,0,1.20711,2.53577,246.811,0,0.0203609,5.01978,4.95889,7.52083,3.64869,0
North Glen Affric,227474,824081,NGA-15,NA,NA,0,0,0,0,NA,635,642,649,656,0,0,0.142371,35.5309,0.467077,1.25446,147.845,0.252847,0.337052,0.0535002,0,0,0,0,10.2659,0.795894,0,173.497,0.841387,0.5,3.20087,257.991,0,0.0535002,9.11894,4.95889,7.52083,4.65871,0.142371
North Glen Affric,227712,823396,NGA-16,NA,1,0,0,1,0,628,635,642,649,656,0,0,0,35.8238,0.719457,0.845285,213.185,0.432977,0.280543,0,0,0,0,0,10.5732,0.0945119,0,173.497,0.250132,0,3.3779,234.194,0.54393,0,9.01248,4.95889,7.52083,4.77001,0
North Glen Affric,226686,822260,NGA-17,NA,1,1,1,0,0,628,635,642,649,656,0,0,0,34.2025,0.386333,0.981764,263.221,0.045,0.573917,0.0278397,0.0119101,0,0,0,9.75728,0.208921,0,173.497,0.883271,0,2.79212,271.458,0.0999684,0.0278397,12.8108,4.95889,7.52083,6.68422,0
North Glen Affric,226078,820694,NGA-18,NA,1,1,1,1,1,633,640,647,654,661,0,0.291083,0,33.0812,0,0,415.439,0.24435,0,0.708917,0,0,0,0,8.39184,1.38087,0,222.272,0.82964,1,1.83903,283.596,0,0.708917,1.64566,6.15833,6.28389,8.27631,0
North Glen Affric,224532,820863,NGA-19,NA,1,1,1,0,0,634,641,648,655,662,0,0,0,31.7883,0.143535,0.377934,302.584,0.509914,0,0.51014,0.346325,0,0,0,9.4383,0.41234,0,222.272,0.241666,0.5,1.32874,379.729,0.482146,0.51014,10.7815,6.15833,6.28389,8.51265,0
North Glen Affric,225253,822028,NGA-20,NA,NA,0,0,0,0,NA,635,642,649,656,0,0,0,32.7025,1,0,387.077,0.498619,0,0,0,0,0,0,10.3319,0.438627,0,204.91,0,0.5,1.20364,363.228,0,0,11.8383,5.63389,6.81639,7.48714,0
